route,stop,hour,crowd_level
Shatabdi,Mirpur 2,14,MEDIUM
Shatabdi,Mirpur 2,14,MEDIUM
Shatabdi,Mirpur 2,15,MEDIUM
Shatabdi,Mirpur 2,15,MEDIUM
Shatabdi,Mirpur 2,15,MEDIUM
Shatabdi,Mirpur 2,15,MEDIUM
Shatabdi,Mirpur 2,15,MEDIUM
Shatabdi,Mirpur 2,16,MEDIUM
Shatabdi,Mirpur 2,16,MEDIUM
Shatabdi,Mirpur 2,16,MEDIUM
Shatabdi,Mirpur 2,16,MEDIUM
Shatabdi,Mirpur 2,16,MEDIUM
Shatabdi,Mirpur 2,17,HIGH
Shatabdi,Mirpur 2,17,HIGH
Shatabdi,Mirpur 2,17,HIGH
Shatabdi,Mirpur 2,17,HIGH
Shatabdi,Mirpur 2,17,HIGH
Shatabdi,Mirpur 2,18,HIGH
Shatabdi,Mirpur 2,18,HIGH
Shatabdi,Mirpur 2,18,HIGH
Shatabdi,Mirpur 2,18,HIGH
Shatabdi,Mirpur 2,18,HIGH
Shatabdi,Mirpur 2,19,HIGH
Shatabdi,Mirpur 2,19,HIGH
Shatabdi,Mirpur 2,19,HIGH
Shatabdi,Mirpur 2,19,HIGH
Shatabdi,Mirpur 2,19,HIGH
Shatabdi,Mirpur 2,20,HIGH
Shatabdi,Mirpur 2,20,HIGH
Shatabdi,Mirpur 2,20,HIGH
Shatabdi,Mirpur 2,20,HIGH
Shatabdi,Mirpur 2,20,HIGH
Shatabdi,Mirpur 2,21,LOW
Shatabdi,Mirpur 2,21,LOW
Shatabdi,Mirpur 2,21,LOW
Shatabdi,Mirpur 2,21,LOW
Shatabdi,Mirpur 2,21,LOW
Shatabdi,Mirpur 2,22,LOW
Shatabdi,Mirpur 2,22,LOW
Shatabdi,Mirpur 2,22,LOW
Shatabdi,Mirpur 2,22,LOW
Shatabdi,Mirpur 2,22,LOW
Shatabdi,Mirpur 2,23,LOW
Shatabdi,Mirpur 2,23,LOW
Shatabdi,Mirpur 2,23,LOW
Shatabdi,Mirpur 2,23,LOW
Shatabdi,Mirpur 2,23,LOW
Shatabdi,Mirpur 10,6,LOW
Shatabdi,Mirpur 10,6,LOW
Shatabdi,Mirpur 10,6,LOW
Shatabdi,Mirpur 10,6,LOW
Shatabdi,Mirpur 10,6,LOW
Shatabdi,Mirpur 10,7,HIGH
Shatabdi,Mirpur 10,7,HIGH
Shatabdi,Mirpur 10,7,HIGH
Shatabdi,Mirpur 10,7,HIGH
Shatabdi,Mirpur 10,7,HIGH
Shatabdi,Mirpur 10,8,HIGH
Shatabdi,Mirpur 10,8,HIGH
Shatabdi,Mirpur 10,8,HIGH
Shatabdi,Mirpur 10,8,HIGH
Shatabdi,Mirpur 10,8,HIGH
Shatabdi,Mirpur 10,9,HIGH
Shatabdi,Mirpur 10,9,HIGH
Shatabdi,Mirpur 10,9,HIGH
Shatabdi,Mirpur 10,9,HIGH
Shatabdi,Mirpur 10,9,HIGH
Shatabdi,Mirpur 10,10,HIGH
Shatabdi,Mirpur 10,10,HIGH
Shatabdi,Mirpur 10,10,HIGH
Shatabdi,Mirpur 10,10,HIGH
Shatabdi,Mirpur 10,10,HIGH
Shatabdi,Mirpur 10,11,MEDIUM
Shatabdi,Mirpur 10,11,MEDIUM
Shatabdi,Mirpur 10,11,MEDIUM
Shatabdi,Mirpur 10,11,MEDIUM
Shatabdi,Mirpur 10,11,MEDIUM
Shatabdi,Mirpur 10,12,MEDIUM
Shatabdi,Mirpur 10,12,MEDIUM
Shatabdi,Mirpur 10,12,MEDIUM
Shatabdi,Mirpur 10,12,MEDIUM
Shatabdi,Mirpur 10,12,MEDIUM
Shatabdi,Mirpur 10,13,MEDIUM
Shatabdi,Mirpur 10,13,MEDIUM
Shatabdi,Mirpur 10,13,MEDIUM
Shatabdi,Mirpur 10,13,MEDIUM
Shatabdi,Mirpur 10,13,MEDIUM
Shatabdi,Mirpur 10,14,MEDIUM
Shatabdi,Mirpur 10,14,MEDIUM
Shatabdi,Mirpur 10,14,MEDIUM
Shatabdi,Mirpur 10,14,MEDIUM
Shatabdi,Mirpur 10,14,MEDIUM
Shatabdi,Mirpur 10,15,MEDIUM
Shatabdi,Mirpur 10,15,MEDIUM
Shatabdi,Mirpur 10,15,MEDIUM
Shatabdi,Mirpur 10,15,MEDIUM
Shatabdi,Mirpur 10,15,MEDIUM
Shatabdi,Mirpur 10,16,MEDIUM
Shatabdi,Mirpur 10,16,MEDIUM
Shatabdi,Mirpur 10,16,MEDIUM
Shatabdi,Mirpur 10,16,MEDIUM
Shatabdi,Mirpur 10,16,MEDIUM
Shatabdi,Mirpur 10,17,HIGH
Shatabdi,Mirpur 10,17,HIGH
Shatabdi,Mirpur 10,17,HIGH
Shatabdi,Mirpur 10,17,HIGH
Shatabdi,Mirpur 10,17,HIGH
Shatabdi,Mirpur 10,18,HIGH
Shatabdi,Mirpur 10,18,HIGH
Shatabdi,Mirpur 10,18,HIGH
Shatabdi,Mirpur 10,18,HIGH
Shatabdi,Mirpur 10,18,HIGH
Shatabdi,Mirpur 10,19,HIGH
Shatabdi,Mirpur 10,19,HIGH
Shatabdi,Mirpur 10,19,HIGH
Shatabdi,Mirpur 10,19,HIGH
Shatabdi,Mirpur 10,19,HIGH
Shatabdi,Mirpur 10,20,HIGH
Shatabdi,Mirpur 10,20,HIGH
Shatabdi,Mirpur 10,20,HIGH
Shatabdi,Mirpur 10,20,HIGH
Shatabdi,Mirpur 10,20,HIGH
Shatabdi,Mirpur 10,21,LOW
Shatabdi,Mirpur 10,21,LOW
Shatabdi,Mirpur 10,21,LOW
Shatabdi,Mirpur 10,21,LOW
Shatabdi,Mirpur 10,21,LOW
Shatabdi,Mirpur 10,22,LOW
Shatabdi,Mirpur 10,22,LOW
Shatabdi,Mirpur 10,22,LOW
Shatabdi,Mirpur 10,22,LOW
Shatabdi,Mirpur 10,22,MEDIUM
Shatabdi,Mirpur 10,23,LOW
Shatabdi,Mirpur 10,23,LOW
Shatabdi,Mirpur 10,23,LOW
Shatabdi,Mirpur 10,23,LOW
Shatabdi,Mirpur 10,23,LOW
Shatabdi,Shewrapara,6,LOW
Shatabdi,Shewrapara,6,LOW
Shatabdi,Shewrapara,6,LOW
Shatabdi,Shewrapara,6,LOW
Shatabdi,Shewrapara,6,LOW
Shatabdi,Shewrapara,7,HIGH
Shatabdi,Shewrapara,7,HIGH
Shatabdi,Shewrapara,7,HIGH
Shatabdi,Shewrapara,7,HIGH
Shatabdi,Shewrapara,7,HIGH
Shatabdi,Shewrapara,8,HIGH
Shatabdi,Shewrapara,8,HIGH
Shatabdi,Shewrapara,8,HIGH
Shatabdi,Shewrapara,8,HIGH
Shatabdi,Shewrapara,8,HIGH
Shatabdi,Shewrapara,9,HIGH
Shatabdi,Shewrapara,9,HIGH
Shatabdi,Shewrapara,9,HIGH
Shatabdi,Shewrapara,9,HIGH
Shatabdi,Shewrapara,9,HIGH
Shatabdi,Shewrapara,10,HIGH
Shatabdi,Shewrapara,10,HIGH
Shatabdi,Shewrapara,10,HIGH
Shatabdi,Shewrapara,10,HIGH
Shatabdi,Shewrapara,10,HIGH
Shatabdi,Shewrapara,11,MEDIUM
Shatabdi,Shewrapara,11,MEDIUM
Shatabdi,Shewrapara,11,MEDIUM
Shatabdi,Shewrapara,11,MEDIUM
Shatabdi,Shewrapara,11,MEDIUM
Shatabdi,Shewrapara,12,MEDIUM
Shatabdi,Shewrapara,12,MEDIUM
Shatabdi,Shewrapara,12,MEDIUM
Shatabdi,Shewrapara,12,MEDIUM
Shatabdi,Shewrapara,12,MEDIUM
Shatabdi,Shewrapara,13,MEDIUM
Shatabdi,Shewrapara,13,MEDIUM
Shatabdi,Shewrapara,13,MEDIUM
Shatabdi,Shewrapara,13,MEDIUM
Shatabdi,Shewrapara,13,MEDIUM
Shatabdi,Shewrapara,14,MEDIUM
Shatabdi,Shewrapara,14,MEDIUM
Shatabdi,Shewrapara,14,MEDIUM
Shatabdi,Shewrapara,14,MEDIUM
Shatabdi,Shewrapara,14,MEDIUM
Shatabdi,Shewrapara,15,MEDIUM
Shatabdi,Shewrapara,15,MEDIUM
Shatabdi,Shewrapara,15,MEDIUM
Shatabdi,Shewrapara,15,MEDIUM
Shatabdi,Shewrapara,15,MEDIUM
Shatabdi,Shewrapara,16,MEDIUM
Shatabdi,Shewrapara,16,MEDIUM
Shatabdi,Shewrapara,16,MEDIUM
Shatabdi,Shewrapara,16,MEDIUM
Shatabdi,Shewrapara,16,MEDIUM
Shatabdi,Shewrapara,17,HIGH
Shatabdi,Shewrapara,17,HIGH
Shatabdi,Shewrapara,17,HIGH
Shatabdi,Shewrapara,17,HIGH
Shatabdi,Shewrapara,17,HIGH
Shatabdi,Shewrapara,18,HIGH
Shatabdi,Shewrapara,18,HIGH
Shatabdi,Shewrapara,18,HIGH
Shatabdi,Shewrapara,18,HIGH
Shatabdi,Shewrapara,18,HIGH
Shatabdi,Shewrapara,19,HIGH
Shatabdi,Shewrapara,19,HIGH
Shatabdi,Shewrapara,19,HIGH
Shatabdi,Shewrapara,19,HIGH
Shatabdi,Shewrapara,19,HIGH
Shatabdi,Shewrapara,20,HIGH
Shatabdi,Shewrapara,20,HIGH
Shatabdi,Shewrapara,20,HIGH
Shatabdi,Shewrapara,20,HIGH
Shatabdi,Shewrapara,20,HIGH
Shatabdi,Shewrapara,21,LOW
Shatabdi,Shewrapara,21,LOW
Shatabdi,Shewrapara,21,LOW
Shatabdi,Shewrapara,21,LOW
Shatabdi,Shewrapara,21,MEDIUM
Shatabdi,Shewrapara,22,LOW
Shatabdi,Shewrapara,22,LOW
Shatabdi,Shewrapara,22,LOW
Shatabdi,Shewrapara,22,LOW
Shatabdi,Shewrapara,22,LOW
Shatabdi,Shewrapara,23,LOW
Shatabdi,Shewrapara,23,LOW
Shatabdi,Shewrapara,23,LOW
Shatabdi,Shewrapara,23,LOW
Shatabdi,Shewrapara,23,MEDIUM
Shatabdi,Agargaon,6,LOW
Shatabdi,Agargaon,6,LOW
Shatabdi,Agargaon,6,LOW
Shatabdi,Agargaon,6,LOW
Shatabdi,Agargaon,6,LOW
Shatabdi,Agargaon,7,HIGH
Shatabdi,Agargaon,7,HIGH
Shatabdi,Agargaon,7,HIGH
Shatabdi,Agargaon,7,HIGH
Shatabdi,Agargaon,7,HIGH
Shatabdi,Agargaon,8,HIGH
Shatabdi,Agargaon,8,HIGH
Shatabdi,Agargaon,8,HIGH
Shatabdi,Agargaon,8,HIGH
Shatabdi,Agargaon,8,HIGH
Shatabdi,Agargaon,9,HIGH
Shatabdi,Agargaon,9,HIGH
Shatabdi,Agargaon,9,HIGH
Shatabdi,Agargaon,9,HIGH
Shatabdi,Agargaon,9,HIGH
Shatabdi,Agargaon,10,HIGH
Shatabdi,Agargaon,10,HIGH
Shatabdi,Agargaon,10,HIGH
Shatabdi,Agargaon,10,HIGH
Shatabdi,Agargaon,10,HIGH
Shatabdi,Agargaon,11,MEDIUM
Shatabdi,Agargaon,11,MEDIUM
Shatabdi,Agargaon,11,MEDIUM
Shatabdi,Agargaon,11,MEDIUM
Shatabdi,Agargaon,11,MEDIUM
Shatabdi,Agargaon,12,MEDIUM
Shatabdi,Agargaon,12,MEDIUM
Shatabdi,Agargaon,12,MEDIUM
Shatabdi,Agargaon,12,MEDIUM
Shatabdi,Agargaon,12,MEDIUM
Shatabdi,Agargaon,13,MEDIUM
Shatabdi,Agargaon,13,MEDIUM
Shatabdi,Agargaon,13,MEDIUM
Shatabdi,Agargaon,13,MEDIUM
Shatabdi,Agargaon,13,MEDIUM
Shatabdi,Agargaon,14,MEDIUM
Shatabdi,Agargaon,14,MEDIUM
Shatabdi,Agargaon,14,MEDIUM
Shatabdi,Agargaon,14,MEDIUM
Shatabdi,Agargaon,14,MEDIUM
Shatabdi,Agargaon,15,MEDIUM
Shatabdi,Agargaon,15,MEDIUM
Shatabdi,Agargaon,15,MEDIUM
Shatabdi,Agargaon,15,MEDIUM
Shatabdi,Agargaon,15,MEDIUM
Shatabdi,Agargaon,16,MEDIUM
Shatabdi,Agargaon,16,MEDIUM
Shatabdi,Agargaon,16,MEDIUM
Shatabdi,Agargaon,16,MEDIUM
Shatabdi,Agargaon,16,MEDIUM
Shatabdi,Agargaon,17,HIGH
Shatabdi,Agargaon,17,HIGH
Shatabdi,Agargaon,17,HIGH
Shatabdi,Agargaon,17,HIGH
Shatabdi,Agargaon,17,HIGH
Shatabdi,Agargaon,18,HIGH
Shatabdi,Agargaon,18,HIGH
Shatabdi,Agargaon,18,HIGH
Shatabdi,Agargaon,18,HIGH
Shatabdi,Agargaon,18,HIGH
Shatabdi,Agargaon,19,HIGH
Shatabdi,Agargaon,19,HIGH
Shatabdi,Agargaon,19,HIGH
Shatabdi,Agargaon,19,HIGH
Shatabdi,Agargaon,19,HIGH
Shatabdi,Agargaon,20,HIGH
Shatabdi,Agargaon,20,HIGH
Shatabdi,Agargaon,20,HIGH
Shatabdi,Agargaon,20,HIGH
Shatabdi,Agargaon,20,HIGH
Shatabdi,Agargaon,21,LOW
Shatabdi,Agargaon,21,LOW
Shatabdi,Agargaon,21,LOW
Shatabdi,Agargaon,21,LOW
Shatabdi,Agargaon,21,LOW
Shatabdi,Agargaon,22,LOW
Shatabdi,Agargaon,22,LOW
Shatabdi,Agargaon,22,LOW
Shatabdi,Agargaon,22,LOW
Shatabdi,Agargaon,22,LOW
Shatabdi,Agargaon,23,LOW
Shatabdi,Agargaon,23,LOW
Shatabdi,Agargaon,23,LOW
Shatabdi,Agargaon,23,LOW
Shatabdi,Agargaon,23,LOW
Shatabdi,Farmgate,6,LOW
Shatabdi,Farmgate,6,MEDIUM
Shatabdi,Farmgate,6,MEDIUM
Shatabdi,Farmgate,6,LOW
Shatabdi,Farmgate,6,MEDIUM
Shatabdi,Farmgate,7,HIGH
Shatabdi,Farmgate,7,HIGH
Shatabdi,Farmgate,7,HIGH
Shatabdi,Farmgate,7,HIGH
Shatabdi,Farmgate,7,HIGH
Shatabdi,Farmgate,8,HIGH
Shatabdi,Farmgate,8,HIGH
Shatabdi,Farmgate,8,HIGH
Shatabdi,Farmgate,8,HIGH
Shatabdi,Farmgate,8,HIGH
Shatabdi,Farmgate,9,HIGH
Shatabdi,Farmgate,9,HIGH
Shatabdi,Farmgate,9,HIGH
Shatabdi,Farmgate,9,HIGH
Shatabdi,Farmgate,9,HIGH
Shatabdi,Farmgate,10,HIGH
Shatabdi,Farmgate,10,HIGH
Shatabdi,Farmgate,10,HIGH
Shatabdi,Farmgate,10,HIGH
Shatabdi,Farmgate,10,HIGH
Shatabdi,Farmgate,11,HIGH
Shatabdi,Farmgate,11,MEDIUM
Shatabdi,Farmgate,11,HIGH
Shatabdi,Farmgate,11,HIGH
Shatabdi,Farmgate,11,MEDIUM
Shatabdi,Farmgate,12,MEDIUM
Shatabdi,Farmgate,12,MEDIUM
Shatabdi,Farmgate,12,HIGH
Shatabdi,Farmgate,12,MEDIUM
Shatabdi,Farmgate,12,MEDIUM
Shatabdi,Farmgate,13,HIGH
Shatabdi,Farmgate,13,MEDIUM
Shatabdi,Farmgate,13,HIGH
Shatabdi,Farmgate,13,MEDIUM
Shatabdi,Farmgate,13,HIGH
Shatabdi,Farmgate,14,HIGH
Shatabdi,Farmgate,14,HIGH
Shatabdi,Farmgate,14,MEDIUM
Shatabdi,Farmgate,14,MEDIUM
Shatabdi,Farmgate,14,MEDIUM
Shatabdi,Farmgate,15,MEDIUM
Shatabdi,Farmgate,15,MEDIUM
Shatabdi,Farmgate,15,MEDIUM
Shatabdi,Farmgate,15,HIGH
Shatabdi,Farmgate,15,MEDIUM
Shatabdi,Farmgate,16,MEDIUM
Shatabdi,Farmgate,16,MEDIUM
Shatabdi,Farmgate,16,MEDIUM
Shatabdi,Farmgate,16,HIGH
Shatabdi,Farmgate,16,MEDIUM
Shatabdi,Farmgate,17,HIGH
Shatabdi,Farmgate,17,HIGH
Shatabdi,Farmgate,17,HIGH
Shatabdi,Farmgate,17,HIGH
Shatabdi,Farmgate,17,HIGH
Shatabdi,Farmgate,18,HIGH
Shatabdi,Farmgate,18,HIGH
Shatabdi,Farmgate,18,HIGH
Shatabdi,Farmgate,18,HIGH
Shatabdi,Farmgate,18,HIGH
Shatabdi,Farmgate,19,HIGH
Shatabdi,Farmgate,19,HIGH
Shatabdi,Farmgate,19,HIGH
Shatabdi,Farmgate,19,HIGH
Shatabdi,Farmgate,19,HIGH
Shatabdi,Farmgate,20,HIGH
Shatabdi,Farmgate,20,HIGH
Shatabdi,Farmgate,20,HIGH
Shatabdi,Farmgate,20,HIGH
Shatabdi,Farmgate,20,HIGH
Shatabdi,Farmgate,21,LOW
Shatabdi,Farmgate,21,LOW
Shatabdi,Farmgate,21,LOW
Shatabdi,Farmgate,21,MEDIUM
Shatabdi,Farmgate,21,LOW
Shatabdi,Farmgate,22,LOW
Shatabdi,Farmgate,22,LOW
Shatabdi,Farmgate,22,LOW
Shatabdi,Farmgate,22,MEDIUM
Shatabdi,Farmgate,22,LOW
Shatabdi,Farmgate,23,LOW
Shatabdi,Farmgate,23,MEDIUM
Shatabdi,Farmgate,23,MEDIUM
Shatabdi,Farmgate,23,LOW
Shatabdi,Farmgate,23,LOW
Shatabdi,Shahbag,6,LOW
Shatabdi,Shahbag,6,LOW
Shatabdi,Shahbag,6,LOW
Shatabdi,Shahbag,6,MEDIUM
Shatabdi,Shahbag,6,LOW
Shatabdi,Shahbag,7,HIGH
Shatabdi,Shahbag,7,HIGH
Shatabdi,Shahbag,7,HIGH
Shatabdi,Shahbag,7,HIGH
Shatabdi,Shahbag,7,HIGH
Shatabdi,Shahbag,8,HIGH
Shatabdi,Shahbag,8,HIGH
Shatabdi,Shahbag,8,HIGH
Shatabdi,Shahbag,8,HIGH
Shatabdi,Shahbag,8,HIGH
Shatabdi,Shahbag,9,HIGH
Shatabdi,Shahbag,9,HIGH
Shatabdi,Shahbag,9,HIGH
Shatabdi,Shahbag,9,HIGH
Shatabdi,Shahbag,9,HIGH
Shatabdi,Shahbag,10,HIGH
Shatabdi,Shahbag,10,HIGH
Shatabdi,Shahbag,10,HIGH
Shatabdi,Shahbag,10,HIGH
Shatabdi,Shahbag,10,HIGH
Shatabdi,Shahbag,11,HIGH
Shatabdi,Shahbag,11,MEDIUM
Shatabdi,Shahbag,11,MEDIUM
Shatabdi,Shahbag,11,MEDIUM
Shatabdi,Shahbag,11,HIGH
Shatabdi,Shahbag,12,MEDIUM
Shatabdi,Shahbag,12,HIGH
Shatabdi,Shahbag,12,MEDIUM
Shatabdi,Shahbag,12,HIGH
Shatabdi,Shahbag,12,HIGH
Shatabdi,Shahbag,13,MEDIUM
Shatabdi,Shahbag,13,HIGH
Shatabdi,Shahbag,13,MEDIUM
Shatabdi,Shahbag,13,MEDIUM
Shatabdi,Shahbag,13,HIGH
Shatabdi,Shahbag,14,MEDIUM
Shatabdi,Shahbag,14,MEDIUM
Shatabdi,Shahbag,14,MEDIUM
Shatabdi,Shahbag,14,HIGH
Shatabdi,Shahbag,14,HIGH
Shatabdi,Shahbag,15,MEDIUM
Shatabdi,Shahbag,15,MEDIUM
Shatabdi,Shahbag,15,MEDIUM
Shatabdi,Shahbag,15,MEDIUM
Shatabdi,Shahbag,15,HIGH
Shatabdi,Shahbag,16,HIGH
Shatabdi,Shahbag,16,HIGH
Shatabdi,Shahbag,16,MEDIUM
Shatabdi,Shahbag,16,MEDIUM
Shatabdi,Shahbag,16,MEDIUM
Shatabdi,Shahbag,17,HIGH
Shatabdi,Shahbag,17,HIGH
Shatabdi,Shahbag,17,HIGH
Shatabdi,Shahbag,17,HIGH
Shatabdi,Shahbag,17,HIGH
Shatabdi,Shahbag,18,HIGH
Shatabdi,Shahbag,18,HIGH
Shatabdi,Shahbag,18,HIGH
Shatabdi,Shahbag,18,HIGH
Shatabdi,Shahbag,18,HIGH
Shatabdi,Shahbag,19,HIGH
Shatabdi,Shahbag,19,HIGH
Shatabdi,Shahbag,19,HIGH
Shatabdi,Shahbag,19,HIGH
Shatabdi,Shahbag,19,HIGH
Shatabdi,Shahbag,20,HIGH
Shatabdi,Shahbag,20,HIGH
Shatabdi,Shahbag,20,HIGH
Shatabdi,Shahbag,20,HIGH
Shatabdi,Shahbag,20,HIGH
Shatabdi,Shahbag,21,MEDIUM
Shatabdi,Shahbag,21,MEDIUM
Shatabdi,Shahbag,21,MEDIUM
Shatabdi,Shahbag,21,LOW
Shatabdi,Shahbag,21,LOW
Shatabdi,Shahbag,22,LOW
Shatabdi,Shahbag,22,MEDIUM
Shatabdi,Shahbag,22,MEDIUM
Shatabdi,Shahbag,22,LOW
Shatabdi,Shahbag,22,LOW
Shatabdi,Shahbag,23,MEDIUM
Shatabdi,Shahbag,23,LOW
Shatabdi,Shahbag,23,LOW
Shatabdi,Shahbag,23,LOW
Shatabdi,Shahbag,23,LOW
Shatabdi,Paltan,6,LOW
Shatabdi,Paltan,6,LOW
Shatabdi,Paltan,6,LOW
Shatabdi,Paltan,6,LOW
Shatabdi,Paltan,6,LOW
Shatabdi,Paltan,7,HIGH
Shatabdi,Paltan,7,HIGH
Shatabdi,Paltan,7,HIGH
Shatabdi,Paltan,7,HIGH
Shatabdi,Paltan,7,HIGH
Shatabdi,Paltan,8,HIGH
Shatabdi,Paltan,8,HIGH
Shatabdi,Paltan,8,HIGH
Shatabdi,Paltan,8,HIGH
Shatabdi,Paltan,8,HIGH
Shatabdi,Paltan,9,HIGH
Shatabdi,Paltan,9,HIGH
Shatabdi,Paltan,9,HIGH
Shatabdi,Paltan,9,HIGH
Shatabdi,Paltan,9,HIGH
Shatabdi,Paltan,10,HIGH
Shatabdi,Paltan,10,HIGH
Shatabdi,Paltan,10,HIGH
Shatabdi,Paltan,10,HIGH
Shatabdi,Paltan,10,HIGH
Shatabdi,Paltan,11,MEDIUM
Shatabdi,Paltan,11,MEDIUM
Shatabdi,Paltan,11,MEDIUM
Shatabdi,Paltan,11,MEDIUM
Shatabdi,Paltan,11,MEDIUM
Shatabdi,Paltan,12,MEDIUM
Shatabdi,Paltan,12,MEDIUM
Shatabdi,Paltan,12,MEDIUM
Shatabdi,Paltan,12,MEDIUM
Shatabdi,Paltan,12,MEDIUM
Shatabdi,Paltan,13,MEDIUM
Shatabdi,Paltan,13,MEDIUM
Shatabdi,Paltan,13,MEDIUM
Shatabdi,Paltan,13,MEDIUM
Shatabdi,Paltan,13,MEDIUM
Shatabdi,Paltan,14,MEDIUM
Shatabdi,Paltan,14,MEDIUM
Shatabdi,Paltan,14,MEDIUM
Shatabdi,Paltan,14,MEDIUM
Shatabdi,Paltan,14,MEDIUM
Shatabdi,Paltan,15,MEDIUM
Shatabdi,Paltan,15,MEDIUM
Shatabdi,Paltan,15,MEDIUM
Shatabdi,Paltan,15,MEDIUM
Shatabdi,Paltan,15,MEDIUM
Shatabdi,Paltan,16,MEDIUM
Shatabdi,Paltan,16,MEDIUM
Shatabdi,Paltan,16,MEDIUM
Shatabdi,Paltan,16,MEDIUM
Shatabdi,Paltan,16,MEDIUM
Shatabdi,Paltan,17,HIGH
Shatabdi,Paltan,17,HIGH
Shatabdi,Paltan,17,HIGH
Shatabdi,Paltan,17,HIGH
Shatabdi,Paltan,17,HIGH
Shatabdi,Paltan,18,HIGH
Shatabdi,Paltan,18,HIGH
Shatabdi,Paltan,18,HIGH
Shatabdi,Paltan,18,HIGH
Shatabdi,Paltan,18,HIGH
Shatabdi,Paltan,19,HIGH
Shatabdi,Paltan,19,HIGH
Shatabdi,Paltan,19,HIGH
Shatabdi,Paltan,19,HIGH
Shatabdi,Paltan,19,HIGH
Shatabdi,Paltan,20,HIGH
Shatabdi,Paltan,20,HIGH
Shatabdi,Paltan,20,HIGH
Shatabdi,Paltan,20,HIGH
Shatabdi,Paltan,20,HIGH
Shatabdi,Paltan,21,LOW
Shatabdi,Paltan,21,LOW
Shatabdi,Paltan,21,LOW
Shatabdi,Paltan,21,LOW
Shatabdi,Paltan,21,LOW
Shatabdi,Paltan,22,LOW
Shatabdi,Paltan,22,LOW
Shatabdi,Paltan,22,LOW
Shatabdi,Paltan,22,LOW
Shatabdi,Paltan,22,LOW
Shatabdi,Paltan,23,LOW
Shatabdi,Paltan,23,LOW
Shatabdi,Paltan,23,LOW
Shatabdi,Paltan,23,LOW
Shatabdi,Paltan,23,LOW
Shatabdi,Motijheel,6,LOW
Shatabdi,Motijheel,6,LOW
Shatabdi,Motijheel,6,LOW
Shatabdi,Motijheel,6,LOW
Shatabdi,Motijheel,6,LOW
Shatabdi,Motijheel,7,HIGH
Shatabdi,Motijheel,7,HIGH
Shatabdi,Motijheel,7,HIGH
Shatabdi,Motijheel,7,HIGH
Shatabdi,Motijheel,7,HIGH
Shatabdi,Motijheel,8,HIGH
Shatabdi,Motijheel,8,HIGH
Shatabdi,Motijheel,8,HIGH
Shatabdi,Motijheel,8,HIGH
Shatabdi,Motijheel,8,HIGH
Shatabdi,Motijheel,9,HIGH
Shatabdi,Motijheel,9,HIGH
Shatabdi,Motijheel,9,HIGH
Shatabdi,Motijheel,9,HIGH
Shatabdi,Motijheel,9,HIGH
Shatabdi,Motijheel,10,HIGH
Shatabdi,Motijheel,10,HIGH
Shatabdi,Motijheel,10,HIGH
Shatabdi,Motijheel,10,HIGH
Shatabdi,Motijheel,10,HIGH
Shatabdi,Motijheel,11,MEDIUM
Shatabdi,Motijheel,11,MEDIUM
Shatabdi,Motijheel,11,MEDIUM
Shatabdi,Motijheel,11,MEDIUM
Shatabdi,Motijheel,11,MEDIUM
Shatabdi,Motijheel,12,MEDIUM
Shatabdi,Motijheel,12,MEDIUM
Shatabdi,Motijheel,12,MEDIUM
Shatabdi,Motijheel,12,MEDIUM
Shatabdi,Motijheel,12,MEDIUM
Shatabdi,Motijheel,13,MEDIUM
Shatabdi,Motijheel,13,MEDIUM
Shatabdi,Motijheel,13,MEDIUM
Shatabdi,Motijheel,13,MEDIUM
Shatabdi,Motijheel,13,MEDIUM
Shatabdi,Motijheel,14,MEDIUM
Shatabdi,Motijheel,14,MEDIUM
Shatabdi,Motijheel,14,MEDIUM
Shatabdi,Motijheel,14,MEDIUM
Shatabdi,Motijheel,14,MEDIUM
Shatabdi,Motijheel,15,MEDIUM
Shatabdi,Motijheel,15,MEDIUM
Shatabdi,Motijheel,15,MEDIUM
Shatabdi,Motijheel,15,MEDIUM
Shatabdi,Motijheel,15,MEDIUM
Shatabdi,Motijheel,16,MEDIUM
Shatabdi,Motijheel,16,MEDIUM
Shatabdi,Motijheel,16,MEDIUM
Shatabdi,Motijheel,16,MEDIUM
Shatabdi,Motijheel,16,MEDIUM
Shatabdi,Motijheel,17,HIGH
Shatabdi,Motijheel,17,HIGH
Shatabdi,Motijheel,17,HIGH
Shatabdi,Motijheel,17,HIGH
Shatabdi,Motijheel,17,HIGH
Shatabdi,Motijheel,18,HIGH
Shatabdi,Motijheel,18,HIGH
Shatabdi,Motijheel,18,HIGH
Shatabdi,Motijheel,18,HIGH
Shatabdi,Motijheel,18,HIGH
Shatabdi,Motijheel,19,HIGH
Shatabdi,Motijheel,19,HIGH
Shatabdi,Motijheel,19,HIGH
Shatabdi,Motijheel,19,HIGH
Shatabdi,Motijheel,19,HIGH
Shatabdi,Motijheel,20,HIGH
Shatabdi,Motijheel,20,HIGH
Shatabdi,Motijheel,20,HIGH
Shatabdi,Motijheel,20,HIGH
Shatabdi,Motijheel,20,HIGH
Shatabdi,Motijheel,21,LOW
Shatabdi,Motijheel,21,LOW
Shatabdi,Motijheel,21,LOW
Shatabdi,Motijheel,21,LOW
Shatabdi,Motijheel,21,LOW
Shatabdi,Motijheel,22,MEDIUM
Shatabdi,Motijheel,22,LOW
Shatabdi,Motijheel,22,LOW
