route,from_stop,to_stop,hour,traffic_level,travel_time
Green Dhaka,Badda,Gulshan 1,19,HIGH,10
Green Dhaka,Badda,Gulshan 1,19,HIGH,7
Green Dhaka,Badda,Gulshan 1,19,HIGH,8
Green Dhaka,Badda,Gulshan 1,19,HIGH,6
Green Dhaka,Badda,Gulshan 1,20,HIGH,9
Green Dhaka,Badda,Gulshan 1,20,HIGH,8
Green Dhaka,Badda,Gulshan 1,20,HIGH,8
Green Dhaka,Badda,Gulshan 1,20,HIGH,9
Green Dhaka,Badda,Gulshan 1,20,HIGH,8
Green Dhaka,Badda,Gulshan 1,21,LOW,5
Green Dhaka,Badda,Gulshan 1,21,LOW,7
Green Dhaka,Badda,Gulshan 1,21,LOW,4
Green Dhaka,Badda,Gulshan 1,21,LOW,4
Green Dhaka,Badda,Gulshan 1,21,LOW,4
Green Dhaka,Badda,Gulshan 1,22,LOW,4
Green Dhaka,Badda,Gulshan 1,22,LOW,4
Green Dhaka,Badda,Gulshan 1,22,LOW,4
Green Dhaka,Badda,Gulshan 1,22,LOW,5
Green Dhaka,Badda,Gulshan 1,22,LOW,4
Green Dhaka,Badda,Gulshan 1,23,LOW,7
Green Dhaka,Badda,Gulshan 1,23,LOW,5
Green Dhaka,Badda,Gulshan 1,23,LOW,4
Green Dhaka,Badda,Gulshan 1,23,LOW,4
Green Dhaka,Badda,Gulshan 1,23,LOW,7
Green Dhaka,Gulshan 1,Gulshan 2,6,LOW,6
Green Dhaka,Gulshan 1,Gulshan 2,6,LOW,7
Green Dhaka,Gulshan 1,Gulshan 2,6,LOW,9
Green Dhaka,Gulshan 1,Gulshan 2,6,LOW,7
Green Dhaka,Gulshan 1,Gulshan 2,6,LOW,5
Green Dhaka,Gulshan 1,Gulshan 2,7,HIGH,15
Green Dhaka,Gulshan 1,Gulshan 2,7,HIGH,12
Green Dhaka,Gulshan 1,Gulshan 2,7,HIGH,11
Green Dhaka,Gulshan 1,Gulshan 2,7,HIGH,13
Green Dhaka,Gulshan 1,Gulshan 2,7,HIGH,14
Green Dhaka,Gulshan 1,Gulshan 2,8,HIGH,11
Green Dhaka,Gulshan 1,Gulshan 2,8,HIGH,14
Green Dhaka,Gulshan 1,Gulshan 2,8,HIGH,14
Green Dhaka,Gulshan 1,Gulshan 2,8,HIGH,14
Green Dhaka,Gulshan 1,Gulshan 2,8,HIGH,10
Green Dhaka,Gulshan 1,Gulshan 2,9,HIGH,13
Green Dhaka,Gulshan 1,Gulshan 2,9,HIGH,10
Green Dhaka,Gulshan 1,Gulshan 2,9,HIGH,11
Green Dhaka,Gulshan 1,Gulshan 2,9,HIGH,14
Green Dhaka,Gulshan 1,Gulshan 2,9,HIGH,11
Green Dhaka,Gulshan 1,Gulshan 2,10,HIGH,11
Green Dhaka,Gulshan 1,Gulshan 2,10,HIGH,12
Green Dhaka,Gulshan 1,Gulshan 2,10,HIGH,13
Green Dhaka,Gulshan 1,Gulshan 2,10,HIGH,12
Green Dhaka,Gulshan 1,Gulshan 2,10,HIGH,14
Green Dhaka,Gulshan 1,Gulshan 2,11,MEDIUM,7
Green Dhaka,Gulshan 1,Gulshan 2,11,MEDIUM,7
Green Dhaka,Gulshan 1,Gulshan 2,11,MEDIUM,6
Green Dhaka,Gulshan 1,Gulshan 2,11,MEDIUM,10
Green Dhaka,Gulshan 1,Gulshan 2,11,MEDIUM,9
Green Dhaka,Gulshan 1,Gulshan 2,12,MEDIUM,9
Green Dhaka,Gulshan 1,Gulshan 2,12,MEDIUM,6
Green Dhaka,Gulshan 1,Gulshan 2,12,MEDIUM,7
Green Dhaka,Gulshan 1,Gulshan 2,12,MEDIUM,9
Green Dhaka,Gulshan 1,Gulshan 2,12,MEDIUM,10
Green Dhaka,Gulshan 1,Gulshan 2,13,MEDIUM,9
Green Dhaka,Gulshan 1,Gulshan 2,13,MEDIUM,6
Green Dhaka,Gulshan 1,Gulshan 2,13,MEDIUM,8
Green Dhaka,Gulshan 1,Gulshan 2,13,MEDIUM,9
Green Dhaka,Gulshan 1,Gulshan 2,13,MEDIUM,8
Green Dhaka,Gulshan 1,Gulshan 2,14,MEDIUM,7
Green Dhaka,Gulshan 1,Gulshan 2,14,MEDIUM,7
Green Dhaka,Gulshan 1,Gulshan 2,14,MEDIUM,9
Green Dhaka,Gulshan 1,Gulshan 2,14,MEDIUM,8
Green Dhaka,Gulshan 1,Gulshan 2,14,MEDIUM,10
Green Dhaka,Gulshan 1,Gulshan 2,15,MEDIUM,8
Green Dhaka,Gulshan 1,Gulshan 2,15,MEDIUM,9
Green Dhaka,Gulshan 1,Gulshan 2,15,MEDIUM,9
Green Dhaka,Gulshan 1,Gulshan 2,15,MEDIUM,9
Green Dhaka,Gulshan 1,Gulshan 2,15,MEDIUM,6
Green Dhaka,Gulshan 1,Gulshan 2,16,MEDIUM,9
Green Dhaka,Gulshan 1,Gulshan 2,16,MEDIUM,7
Green Dhaka,Gulshan 1,Gulshan 2,16,MEDIUM,6
Green Dhaka,Gulshan 1,Gulshan 2,16,MEDIUM,8
Green Dhaka,Gulshan 1,Gulshan 2,16,MEDIUM,9
Green Dhaka,Gulshan 1,Gulshan 2,17,HIGH,11
Green Dhaka,Gulshan 1,Gulshan 2,17,HIGH,12
Green Dhaka,Gulshan 1,Gulshan 2,17,HIGH,12
Green Dhaka,Gulshan 1,Gulshan 2,17,HIGH,13
Green Dhaka,Gulshan 1,Gulshan 2,17,HIGH,12
Green Dhaka,Gulshan 1,Gulshan 2,18,HIGH,12
Green Dhaka,Gulshan 1,Gulshan 2,18,HIGH,10
Green Dhaka,Gulshan 1,Gulshan 2,18,HIGH,9
Green Dhaka,Gulshan 1,Gulshan 2,18,HIGH,12
Green Dhaka,Gulshan 1,Gulshan 2,18,HIGH,11
Green Dhaka,Gulshan 1,Gulshan 2,19,HIGH,12
Green Dhaka,Gulshan 1,Gulshan 2,19,HIGH,12
Green Dhaka,Gulshan 1,Gulshan 2,19,HIGH,14
Green Dhaka,Gulshan 1,Gulshan 2,19,HIGH,11
Green Dhaka,Gulshan 1,Gulshan 2,19,HIGH,12
Green Dhaka,Gulshan 1,Gulshan 2,20,HIGH,13
Green Dhaka,Gulshan 1,Gulshan 2,20,HIGH,12
Green Dhaka,Gulshan 1,Gulshan 2,20,HIGH,14
Green Dhaka,Gulshan 1,Gulshan 2,20,HIGH,13
Green Dhaka,Gulshan 1,Gulshan 2,20,HIGH,12
Green Dhaka,Gulshan 1,Gulshan 2,21,LOW,9
Green Dhaka,Gulshan 1,Gulshan 2,21,LOW,6
Green Dhaka,Gulshan 1,Gulshan 2,21,LOW,7
Green Dhaka,Gulshan 1,Gulshan 2,21,LOW,5
Green Dhaka,Gulshan 1,Gulshan 2,21,LOW,8
Green Dhaka,Gulshan 1,Gulshan 2,22,LOW,8
Green Dhaka,Gulshan 1,Gulshan 2,22,LOW,5
Green Dhaka,Gulshan 1,Gulshan 2,22,LOW,7
Green Dhaka,Gulshan 1,Gulshan 2,22,LOW,7
Green Dhaka,Gulshan 1,Gulshan 2,22,LOW,6
Green Dhaka,Gulshan 1,Gulshan 2,23,LOW,5
Green Dhaka,Gulshan 1,Gulshan 2,23,LOW,7
Green Dhaka,Gulshan 1,Gulshan 2,23,LOW,9
Green Dhaka,Gulshan 1,Gulshan 2,23,LOW,8
Green Dhaka,Gulshan 1,Gulshan 2,23,LOW,6
Green Dhaka,Gulshan 2,Banani,6,LOW,7
Green Dhaka,Gulshan 2,Banani,6,LOW,10
Green Dhaka,Gulshan 2,Banani,6,LOW,9
Green Dhaka,Gulshan 2,Banani,6,LOW,9
Green Dhaka,Gulshan 2,Banani,6,LOW,7
Green Dhaka,Gulshan 2,Banani,7,HIGH,13
Green Dhaka,Gulshan 2,Banani,7,HIGH,12
Green Dhaka,Gulshan 2,Banani,7,HIGH,13
Green Dhaka,Gulshan 2,Banani,7,HIGH,16
Green Dhaka,Gulshan 2,Banani,7,HIGH,15
Green Dhaka,Gulshan 2,Banani,8,HIGH,13
Green Dhaka,Gulshan 2,Banani,8,HIGH,16
Green Dhaka,Gulshan 2,Banani,8,HIGH,16
Green Dhaka,Gulshan 2,Banani,8,HIGH,13
Green Dhaka,Gulshan 2,Banani,8,HIGH,16
Green Dhaka,Gulshan 2,Banani,9,HIGH,16
Green Dhaka,Gulshan 2,Banani,9,HIGH,15
Green Dhaka,Gulshan 2,Banani,9,HIGH,14
Green Dhaka,Gulshan 2,Banani,9,HIGH,15
Green Dhaka,Gulshan 2,Banani,9,HIGH,14
Green Dhaka,Gulshan 2,Banani,10,HIGH,15
Green Dhaka,Gulshan 2,Banani,10,HIGH,16
Green Dhaka,Gulshan 2,Banani,10,HIGH,15
Green Dhaka,Gulshan 2,Banani,10,HIGH,12
Green Dhaka,Gulshan 2,Banani,10,HIGH,13
Green Dhaka,Gulshan 2,Banani,11,MEDIUM,11
Green Dhaka,Gulshan 2,Banani,11,MEDIUM,10
Green Dhaka,Gulshan 2,Banani,11,MEDIUM,10
Green Dhaka,Gulshan 2,Banani,11,MEDIUM,11
Green Dhaka,Gulshan 2,Banani,11,MEDIUM,11
Green Dhaka,Gulshan 2,Banani,12,MEDIUM,12
Green Dhaka,Gulshan 2,Banani,12,MEDIUM,11
Green Dhaka,Gulshan 2,Banani,12,MEDIUM,10
Green Dhaka,Gulshan 2,Banani,12,MEDIUM,12
Green Dhaka,Gulshan 2,Banani,12,MEDIUM,12
Green Dhaka,Gulshan 2,Banani,13,MEDIUM,10
Green Dhaka,Gulshan 2,Banani,13,MEDIUM,10
Green Dhaka,Gulshan 2,Banani,13,MEDIUM,9
Green Dhaka,Gulshan 2,Banani,13,MEDIUM,10
Green Dhaka,Gulshan 2,Banani,13,MEDIUM,8
Green Dhaka,Gulshan 2,Banani,14,MEDIUM,11
Green Dhaka,Gulshan 2,Banani,14,MEDIUM,8
Green Dhaka,Gulshan 2,Banani,14,MEDIUM,8
Green Dhaka,Gulshan 2,Banani,14,MEDIUM,10
Green Dhaka,Gulshan 2,Banani,14,MEDIUM,11
Green Dhaka,Gulshan 2,Banani,15,MEDIUM,11
Green Dhaka,Gulshan 2,Banani,15,MEDIUM,11
Green Dhaka,Gulshan 2,Banani,15,MEDIUM,11
Green Dhaka,Gulshan 2,Banani,15,MEDIUM,11
Green Dhaka,Gulshan 2,Banani,15,MEDIUM,10
Green Dhaka,Gulshan 2,Banani,16,MEDIUM,10
Green Dhaka,Gulshan 2,Banani,16,MEDIUM,12
Green Dhaka,Gulshan 2,Banani,16,MEDIUM,9
Green Dhaka,Gulshan 2,Banani,16,MEDIUM,10
Green Dhaka,Gulshan 2,Banani,16,MEDIUM,12
Green Dhaka,Gulshan 2,Banani,17,HIGH,16
Green Dhaka,Gulshan 2,Banani,17,HIGH,16
Green Dhaka,Gulshan 2,Banani,17,HIGH,16
Green Dhaka,Gulshan 2,Banani,17,HIGH,12
Green Dhaka,Gulshan 2,Banani,17,HIGH,14
Green Dhaka,Gulshan 2,Banani,18,HIGH,13
Green Dhaka,Gulshan 2,Banani,18,HIGH,12
Green Dhaka,Gulshan 2,Banani,18,HIGH,17
Green Dhaka,Gulshan 2,Banani,18,HIGH,13
Green Dhaka,Gulshan 2,Banani,18,HIGH,15
Green Dhaka,Gulshan 2,Banani,19,HIGH,16
Green Dhaka,Gulshan 2,Banani,19,HIGH,15
Green Dhaka,Gulshan 2,Banani,19,HIGH,15
Green Dhaka,Gulshan 2,Banani,19,HIGH,11
Green Dhaka,Gulshan 2,Banani,19,HIGH,12
Green Dhaka,Gulshan 2,Banani,20,HIGH,15
Green Dhaka,Gulshan 2,Banani,20,HIGH,15
Green Dhaka,Gulshan 2,Banani,20,HIGH,15
Green Dhaka,Gulshan 2,Banani,20,HIGH,16
Green Dhaka,Gulshan 2,Banani,20,HIGH,15
Green Dhaka,Gulshan 2,Banani,21,LOW,10
Green Dhaka,Gulshan 2,Banani,21,LOW,8
Green Dhaka,Gulshan 2,Banani,21,LOW,9
Green Dhaka,Gulshan 2,Banani,21,LOW,7
Green Dhaka,Gulshan 2,Banani,21,LOW,6
Green Dhaka,Gulshan 2,Banani,22,LOW,8
Green Dhaka,Gulshan 2,Banani,22,LOW,6
Green Dhaka,Gulshan 2,Banani,22,LOW,10
Green Dhaka,Gulshan 2,Banani,22,LOW,7
Green Dhaka,Gulshan 2,Banani,22,LOW,8
Green Dhaka,Gulshan 2,Banani,23,LOW,10
Green Dhaka,Gulshan 2,Banani,23,LOW,6
Green Dhaka,Gulshan 2,Banani,23,LOW,10
Green Dhaka,Gulshan 2,Banani,23,LOW,6
Green Dhaka,Gulshan 2,Banani,23,LOW,10
Green Dhaka,Banani,Kakoli,6,LOW,6
Green Dhaka,Banani,Kakoli,6,LOW,7
Green Dhaka,Banani,Kakoli,6,LOW,6
Green Dhaka,Banani,Kakoli,6,LOW,6
Green Dhaka,Banani,Kakoli,6,LOW,7
Green Dhaka,Banani,Kakoli,7,HIGH,14
Green Dhaka,Banani,Kakoli,7,HIGH,16
Green Dhaka,Banani,Kakoli,7,HIGH,17
Green Dhaka,Banani,Kakoli,7,HIGH,12
Green Dhaka,Banani,Kakoli,7,HIGH,14
Green Dhaka,Banani,Kakoli,8,HIGH,14
Green Dhaka,Banani,Kakoli,8,HIGH,16
Green Dhaka,Banani,Kakoli,8,HIGH,13
Green Dhaka,Banani,Kakoli,8,HIGH,14
Green Dhaka,Banani,Kakoli,8,HIGH,13
Green Dhaka,Banani,Kakoli,9,HIGH,14
Green Dhaka,Banani,Kakoli,9,HIGH,15
Green Dhaka,Banani,Kakoli,9,HIGH,17
Green Dhaka,Banani,Kakoli,9,HIGH,12
Green Dhaka,Banani,Kakoli,9,HIGH,13
Green Dhaka,Banani,Kakoli,10,HIGH,14
Green Dhaka,Banani,Kakoli,10,HIGH,16
Green Dhaka,Banani,Kakoli,10,HIGH,13
Green Dhaka,Banani,Kakoli,10,HIGH,13
Green Dhaka,Banani,Kakoli,10,HIGH,15
Green Dhaka,Banani,Kakoli,11,MEDIUM,10
Green Dhaka,Banani,Kakoli,11,MEDIUM,11
Green Dhaka,Banani,Kakoli,11,MEDIUM,8
Green Dhaka,Banani,Kakoli,11,MEDIUM,11
Green Dhaka,Banani,Kakoli,11,MEDIUM,10
Green Dhaka,Banani,Kakoli,12,MEDIUM,10
Green Dhaka,Banani,Kakoli,12,MEDIUM,12
Green Dhaka,Banani,Kakoli,12,MEDIUM,8
Green Dhaka,Banani,Kakoli,12,MEDIUM,11
Green Dhaka,Banani,Kakoli,12,MEDIUM,9
Green Dhaka,Banani,Kakoli,13,MEDIUM,8
Green Dhaka,Banani,Kakoli,13,MEDIUM,11
Green Dhaka,Banani,Kakoli,13,MEDIUM,12
Green Dhaka,Banani,Kakoli,13,MEDIUM,11
Green Dhaka,Banani,Kakoli,13,MEDIUM,10
Green Dhaka,Banani,Kakoli,14,MEDIUM,8
Green Dhaka,Banani,Kakoli,14,MEDIUM,12
Green Dhaka,Banani,Kakoli,14,MEDIUM,11
Green Dhaka,Banani,Kakoli,14,MEDIUM,12
Green Dhaka,Banani,Kakoli,14,MEDIUM,9
Green Dhaka,Banani,Kakoli,15,MEDIUM,12
Green Dhaka,Banani,Kakoli,15,MEDIUM,9
Green Dhaka,Banani,Kakoli,15,MEDIUM,8
Green Dhaka,Banani,Kakoli,15,MEDIUM,10
Green Dhaka,Banani,Kakoli,15,MEDIUM,9
Green Dhaka,Banani,Kakoli,16,MEDIUM,11
Green Dhaka,Banani,Kakoli,16,MEDIUM,8
Green Dhaka,Banani,Kakoli,16,MEDIUM,11
Green Dhaka,Banani,Kakoli,16,MEDIUM,8
Green Dhaka,Banani,Kakoli,16,MEDIUM,12
Green Dhaka,Banani,Kakoli,17,HIGH,15
Green Dhaka,Banani,Kakoli,17,HIGH,11
Green Dhaka,Banani,Kakoli,17,HIGH,15
Green Dhaka,Banani,Kakoli,17,HIGH,13
Green Dhaka,Banani,Kakoli,17,HIGH,12
Green Dhaka,Banani,Kakoli,18,HIGH,12
Green Dhaka,Banani,Kakoli,18,HIGH,15
Green Dhaka,Banani,Kakoli,18,HIGH,14
Green Dhaka,Banani,Kakoli,18,HIGH,14
Green Dhaka,Banani,Kakoli,18,HIGH,12
Green Dhaka,Banani,Kakoli,19,HIGH,12
Green Dhaka,Banani,Kakoli,19,HIGH,16
Green Dhaka,Banani,Kakoli,19,HIGH,16
Green Dhaka,Banani,Kakoli,19,HIGH,15
Green Dhaka,Banani,Kakoli,19,HIGH,13
Green Dhaka,Banani,Kakoli,20,HIGH,14
Green Dhaka,Banani,Kakoli,20,HIGH,16
Green Dhaka,Banani,Kakoli,20,HIGH,12
Green Dhaka,Banani,Kakoli,20,HIGH,15
Green Dhaka,Banani,Kakoli,20,HIGH,11
Green Dhaka,Banani,Kakoli,21,LOW,9
Green Dhaka,Banani,Kakoli,21,LOW,9
Green Dhaka,Banani,Kakoli,21,LOW,6
Green Dhaka,Banani,Kakoli,21,LOW,9
Green Dhaka,Banani,Kakoli,21,LOW,8
Green Dhaka,Banani,Kakoli,22,LOW,10
Green Dhaka,Banani,Kakoli,22,LOW,8
Green Dhaka,Banani,Kakoli,22,LOW,6
Green Dhaka,Banani,Kakoli,22,LOW,10
Green Dhaka,Banani,Kakoli,22,LOW,7
Green Dhaka,Banani,Kakoli,23,LOW,9
Green Dhaka,Banani,Kakoli,23,LOW,9
Green Dhaka,Banani,Kakoli,23,LOW,7
Green Dhaka,Banani,Kakoli,23,LOW,9
Green Dhaka,Banani,Kakoli,23,LOW,6
Green Dhaka,Kakoli,Airport,6,LOW,8
Green Dhaka,Kakoli,Airport,6,LOW,7
Green Dhaka,Kakoli,Airport,6,LOW,6
Green Dhaka,Kakoli,Airport,6,LOW,9
Green Dhaka,Kakoli,Airport,6,LOW,8
Green Dhaka,Kakoli,Airport,7,HIGH,15
Green Dhaka,Kakoli,Airport,7,HIGH,13
Green Dhaka,Kakoli,Airport,7,HIGH,15
Green Dhaka,Kakoli,Airport,7,HIGH,16
Green Dhaka,Kakoli,Airport,7,HIGH,14
Green Dhaka,Kakoli,Airport,8,HIGH,12
Green Dhaka,Kakoli,Airport,8,HIGH,11
Green Dhaka,Kakoli,Airport,8,HIGH,14
Green Dhaka,Kakoli,Airport,8,HIGH,15
Green Dhaka,Kakoli,Airport,8,HIGH,12
Green Dhaka,Kakoli,Airport,9,HIGH,11
Green Dhaka,Kakoli,Airport,9,HIGH,13
Green Dhaka,Kakoli,Airport,9,HIGH,16
Green Dhaka,Kakoli,Airport,9,HIGH,13
Green Dhaka,Kakoli,Airport,9,HIGH,14
Green Dhaka,Kakoli,Airport,10,HIGH,16
Green Dhaka,Kakoli,Airport,10,HIGH,15
Green Dhaka,Kakoli,Airport,10,HIGH,13
Green Dhaka,Kakoli,Airport,10,HIGH,13
Green Dhaka,Kakoli,Airport,10,HIGH,15
Green Dhaka,Kakoli,Airport,11,MEDIUM,9
Green Dhaka,Kakoli,Airport,11,MEDIUM,10
Green Dhaka,Kakoli,Airport,11,MEDIUM,8
Green Dhaka,Kakoli,Airport,11,MEDIUM,9
Green Dhaka,Kakoli,Airport,11,MEDIUM,9
Green Dhaka,Kakoli,Airport,12,MEDIUM,9
Green Dhaka,Kakoli,Airport,12,MEDIUM,8
Green Dhaka,Kakoli,Airport,12,MEDIUM,10
Green Dhaka,Kakoli,Airport,12,MEDIUM,10
Green Dhaka,Kakoli,Airport,12,MEDIUM,11
Green Dhaka,Kakoli,Airport,13,MEDIUM,9
Green Dhaka,Kakoli,Airport,13,MEDIUM,10
Green Dhaka,Kakoli,Airport,13,MEDIUM,8
Green Dhaka,Kakoli,Airport,13,MEDIUM,9
Green Dhaka,Kakoli,Airport,13,MEDIUM,8
Green Dhaka,Kakoli,Airport,14,MEDIUM,10
Green Dhaka,Kakoli,Airport,14,MEDIUM,10
Green Dhaka,Kakoli,Airport,14,MEDIUM,8
Green Dhaka,Kakoli,Airport,14,MEDIUM,8
Green Dhaka,Kakoli,Airport,14,MEDIUM,9
Green Dhaka,Kakoli,Airport,15,MEDIUM,11
Green Dhaka,Kakoli,Airport,15,MEDIUM,9
Green Dhaka,Kakoli,Airport,15,MEDIUM,12
Green Dhaka,Kakoli,Airport,15,MEDIUM,10
Green Dhaka,Kakoli,Airport,15,MEDIUM,11
Green Dhaka,Kakoli,Airport,16,MEDIUM,11
Green Dhaka,Kakoli,Airport,16,MEDIUM,9
Green Dhaka,Kakoli,Airport,16,MEDIUM,9
Green Dhaka,Kakoli,Airport,16,MEDIUM,9
Green Dhaka,Kakoli,Airport,16,MEDIUM,8
Green Dhaka,Kakoli,Airport,17,HIGH,18
Green Dhaka,Kakoli,Airport,17,HIGH,14
Green Dhaka,Kakoli,Airport,17,HIGH,13
Green Dhaka,Kakoli,Airport,17,HIGH,16
Green Dhaka,Kakoli,Airport,17,HIGH,14
Green Dhaka,Kakoli,Airport,18,HIGH,14
Green Dhaka,Kakoli,Airport,18,HIGH,17
Green Dhaka,Kakoli,Airport,18,HIGH,12
Green Dhaka,Kakoli,Airport,18,HIGH,12
Green Dhaka,Kakoli,Airport,18,HIGH,14
Green Dhaka,Kakoli,Airport,19,HIGH,17
Green Dhaka,Kakoli,Airport,19,HIGH,15
Green Dhaka,Kakoli,Airport,19,HIGH,15
Green Dhaka,Kakoli,Airport,19,HIGH,13
Green Dhaka,Kakoli,Airport,19,HIGH,14
Green Dhaka,Kakoli,Airport,20,HIGH,13
Green Dhaka,Kakoli,Airport,20,HIGH,18
Green Dhaka,Kakoli,Airport,20,HIGH,14
Green Dhaka,Kakoli,Airport,20,HIGH,13
Green Dhaka,Kakoli,Airport,20,HIGH,17
Green Dhaka,Kakoli,Airport,21,LOW,7
Green Dhaka,Kakoli,Airport,21,LOW,6
Green Dhaka,Kakoli,Airport,21,LOW,8
Green Dhaka,Kakoli,Airport,21,LOW,7
Green Dhaka,Kakoli,Airport,21,LOW,10
Green Dhaka,Kakoli,Airport,22,LOW,10
Green Dhaka,Kakoli,Airport,22,LOW,8
Green Dhaka,Kakoli,Airport,22,LOW,10
Green Dhaka,Kakoli,Airport,22,LOW,10
Green Dhaka,Kakoli,Airport,22,LOW,6
Green Dhaka,Kakoli,Airport,23,LOW,9
Green Dhaka,Kakoli,Airport,23,LOW,7
Green Dhaka,Kakoli,Airport,23,LOW,10
Green Dhaka,Kakoli,Airport,23,LOW,6
Green Dhaka,Kakoli,Airport,23,LOW,6
Green Dhaka,Airport,Uttara Sector 12,6,LOW,6
Green Dhaka,Airport,Uttara Sector 12,6,LOW,5
Green Dhaka,Airport,Uttara Sector 12,6,LOW,6
Green Dhaka,Airport,Uttara Sector 12,6,LOW,6
Green Dhaka,Airport,Uttara Sector 12,6,LOW,5
Green Dhaka,Airport,Uttara Sector 12,7,HIGH,12
Green Dhaka,Airport,Uttara Sector 12,7,HIGH,9
Green Dhaka,Airport,Uttara Sector 12,7,HIGH,10
Green Dhaka,Airport,Uttara Sector 12,7,HIGH,11
Green Dhaka,Airport,Uttara Sector 12,7,HIGH,9
Green Dhaka,Airport,Uttara Sector 12,8,HIGH,10
Green Dhaka,Airport,Uttara Sector 12,8,HIGH,11
Green Dhaka,Airport,Uttara Sector 12,8,HIGH,10
Green Dhaka,Airport,Uttara Sector 12,8,HIGH,12
Green Dhaka,Airport,Uttara Sector 12,8,HIGH,9
Green Dhaka,Airport,Uttara Sector 12,9,HIGH,10
Green Dhaka,Airport,Uttara Sector 12,9,HIGH,7
Green Dhaka,Airport,Uttara Sector 12,9,HIGH,12
Green Dhaka,Airport,Uttara Sector 12,9,HIGH,13
Green Dhaka,Airport,Uttara Sector 12,9,HIGH,13
Green Dhaka,Airport,Uttara Sector 12,10,HIGH,11
Green Dhaka,Airport,Uttara Sector 12,10,HIGH,13
Green Dhaka,Airport,Uttara Sector 12,10,HIGH,11
Green Dhaka,Airport,Uttara Sector 12,10,HIGH,10
Green Dhaka,Airport,Uttara Sector 12,10,HIGH,12
Green Dhaka,Airport,Uttara Sector 12,11,MEDIUM,8
Green Dhaka,Airport,Uttara Sector 12,11,MEDIUM,5
Green Dhaka,Airport,Uttara Sector 12,11,MEDIUM,9
Green Dhaka,Airport,Uttara Sector 12,11,MEDIUM,9
Green Dhaka,Airport,Uttara Sector 12,11,MEDIUM,5
Green Dhaka,Airport,Uttara Sector 12,12,MEDIUM,8
Green Dhaka,Airport,Uttara Sector 12,12,MEDIUM,6
Green Dhaka,Airport,Uttara Sector 12,12,MEDIUM,6
Green Dhaka,Airport,Uttara Sector 12,12,MEDIUM,7
Green Dhaka,Airport,Uttara Sector 12,12,MEDIUM,8
Green Dhaka,Airport,Uttara Sector 12,13,MEDIUM,5
Green Dhaka,Airport,Uttara Sector 12,13,MEDIUM,7
Green Dhaka,Airport,Uttara Sector 12,13,MEDIUM,9
Green Dhaka,Airport,Uttara Sector 12,13,MEDIUM,8
Green Dhaka,Airport,Uttara Sector 12,13,MEDIUM,9
Green Dhaka,Airport,Uttara Sector 12,14,MEDIUM,8
Green Dhaka,Airport,Uttara Sector 12,14,MEDIUM,5
Green Dhaka,Airport,Uttara Sector 12,14,MEDIUM,6
Green Dhaka,Airport,Uttara Sector 12,14,MEDIUM,9
Green Dhaka,Airport,Uttara Sector 12,14,MEDIUM,5
Green Dhaka,Airport,Uttara Sector 12,15,MEDIUM,8
Green Dhaka,Airport,Uttara Sector 12,15,MEDIUM,6
Green Dhaka,Airport,Uttara Sector 12,15,MEDIUM,8
Green Dhaka,Airport,Uttara Sector 12,15,MEDIUM,7
Green Dhaka,Airport,Uttara Sector 12,15,MEDIUM,5
Green Dhaka,Airport,Uttara Sector 12,16,MEDIUM,9
Green Dhaka,Airport,Uttara Sector 12,16,MEDIUM,8
Green Dhaka,Airport,Uttara Sector 12,16,MEDIUM,8
Green Dhaka,Airport,Uttara Sector 12,16,MEDIUM,8
Green Dhaka,Airport,Uttara Sector 12,16,MEDIUM,5
Green Dhaka,Airport,Uttara Sector 12,17,HIGH,12
Green Dhaka,Airport,Uttara Sector 12,17,HIGH,10
Green Dhaka,Airport,Uttara Sector 12,17,HIGH,10
Green Dhaka,Airport,Uttara Sector 12,17,HIGH,12
Green Dhaka,Airport,Uttara Sector 12,17,HIGH,8
Green Dhaka,Airport,Uttara Sector 12,18,HIGH,12
Green Dhaka,Airport,Uttara Sector 12,18,HIGH,9
Green Dhaka,Airport,Uttara Sector 12,18,HIGH,8
Green Dhaka,Airport,Uttara Sector 12,18,HIGH,10
Green Dhaka,Airport,Uttara Sector 12,18,HIGH,14
Green Dhaka,Airport,Uttara Sector 12,19,HIGH,11
Green Dhaka,Airport,Uttara Sector 12,19,HIGH,12
Green Dhaka,Airport,Uttara Sector 12,19,HIGH,12
Green Dhaka,Airport,Uttara Sector 12,19,HIGH,12
Green Dhaka,Airport,Uttara Sector 12,19,HIGH,11
Green Dhaka,Airport,Uttara Sector 12,20,HIGH,13
Green Dhaka,Airport,Uttara Sector 12,20,HIGH,9
Green Dhaka,Airport,Uttara Sector 12,20,HIGH,13
Green Dhaka,Airport,Uttara Sector 12,20,HIGH,10
Green Dhaka,Airport,Uttara Sector 12,20,HIGH,11
Green Dhaka,Airport,Uttara Sector 12,21,LOW,4
Green Dhaka,Airport,Uttara Sector 12,21,LOW,4
Green Dhaka,Airport,Uttara Sector 12,21,LOW,5
Green Dhaka,Airport,Uttara Sector 12,21,LOW,8
Green Dhaka,Airport,Uttara Sector 12,21,LOW,5
Green Dhaka,Airport,Uttara Sector 12,22,LOW,4
Green Dhaka,Airport,Uttara Sector 12,22,LOW,6
Green Dhaka,Airport,Uttara Sector 12,22,LOW,6
Green Dhaka,Airport,Uttara Sector 12,22,LOW,8
Green Dhaka,Airport,Uttara Sector 12,22,LOW,7
